what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348305547088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348305571650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348305572898
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348305575614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348305580265
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348305581401
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348305582683
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1348305587692
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348305592239
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348305598490
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348305604914
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1348305611260
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348305613816
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348305614618
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1348305617125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348305620756
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348305623092
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348305625676
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348305626750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348305631659
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348305632732
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348305635524
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348305636801
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1348305638408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348305643917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348305654291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348305675493
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348305678707
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348305683193
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1348305698593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348305699911
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348305701138
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348305702500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348305705482
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348305709073
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348305715123
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348305722068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348305724972
