what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348292559015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348292560428
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348292560491
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348292564240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348292584454
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348292601980
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348292609188
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348292787010
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348292850212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348293010048
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348293045624
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348293047898
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348293095315
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348293097087
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348293148826
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348293184611
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348293190599
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348293208508
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348293226197
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348293228122
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348293246595
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348293249816
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348293252717
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348293273946
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348293276860
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348293278163
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348293287207
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348293290120
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348293310523
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348293315808
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348293316262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348293317350
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348293335083
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348293343404
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348293344425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348293345046
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348293345616
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348293346117
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348293347408
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348293430137
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348293448132
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1348293457577
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348293463786
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348293467073
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348293479915
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348293483950
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348293517476
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348293520870
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348293525070
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348293546446
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348293548399
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1348293610782
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348293636775
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348293794501
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348293810798
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348293840357
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348293859397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348293886006
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348293938867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348293945740
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348293954750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348293958396
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348293968762
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348293973714
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348293985850
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348293988165
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348293989700
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348293993852
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348293999887
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348294014913
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348294035258
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348294036583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348294050490
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348294056315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348294057128
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348294060383
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348294063453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348294067418
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348294085798
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348294086958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348294088788
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348294097958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348294103395
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348294109705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348294110699
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348294111856
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348294150062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348294154126
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348294158548
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348294162634
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348294166874
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348294173659
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348294174907
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348294199774
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348294202450
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348294203024
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348294207500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348294264002
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348294274473
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348294275189
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348294277051
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348294293994
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348294302990
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348294325687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348294332408
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348294349713
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348294354833
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348294355385
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348294357310
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348294375250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348294380856
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348294417673
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348294426150
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348294431047
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348294433327
